App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
beam,AfterSynchronizedProcessingTimeStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\AfterSynchronizedProcessingTimeStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\AfterSynchronizedProcessingTimeStateMachine.java,runners\core\triggers\AfterSynchronizedProcessingTimeStateMachineTest.java,runners\core\triggers\AfterSynchronizedProcessingTimeStateMachine.java,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
beam,AfterWatermarkStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\AfterWatermarkStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\AfterWatermarkStateMachine.java,runners\core\triggers\AfterWatermarkStateMachineTest.java,runners\core\triggers\AfterWatermarkStateMachine.java,20,10,0,0,0,0,11,0,0,0,0,5,0,0,15,79,5,1,0,0,16,0
beam,DefaultTriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\DefaultTriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\DefaultTriggerStateMachine.java,runners\core\triggers\DefaultTriggerStateMachineTest.java,runners\core\triggers\DefaultTriggerStateMachine.java,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,36,3,0,0,0,3,0
beam,ExecutableTriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\ExecutableTriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\ExecutableTriggerStateMachine.java,runners\core\triggers\ExecutableTriggerStateMachineTest.java,runners\core\triggers\ExecutableTriggerStateMachine.java,3,2,0,0,0,0,3,0,0,0,0,0,0,0,3,25,0,0,0,0,3,0
beam,FinishedTriggersBitSetTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\FinishedTriggersBitSetTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\FinishedTriggersBitSet.java,runners\core\triggers\FinishedTriggersBitSetTest.java,runners\core\triggers\FinishedTriggersBitSet.java,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,3,0
beam,FinishedTriggersSetTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\FinishedTriggersSetTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\FinishedTriggersSet.java,runners\core\triggers\FinishedTriggersSetTest.java,runners\core\triggers\FinishedTriggersSet.java,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,3,0
beam,NeverStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\NeverStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\NeverStateMachine.java,runners\core\triggers\NeverStateMachineTest.java,runners\core\triggers\NeverStateMachine.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
beam,OrFinallyStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\OrFinallyStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\OrFinallyStateMachine.java,runners\core\triggers\OrFinallyStateMachineTest.java,runners\core\triggers\OrFinallyStateMachine.java,5,4,0,0,0,0,4,0,0,0,0,1,0,0,4,13,2,0,0,0,5,0
beam,RepeatedlyStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\RepeatedlyStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\RepeatedlyStateMachine.java,runners\core\triggers\RepeatedlyStateMachineTest.java,runners\core\triggers\RepeatedlyStateMachine.java,10,6,0,0,0,0,7,1,0,0,0,1,0,0,7,25,4,1,0,0,8,0
beam,ReshuffleTriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\ReshuffleTriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\ReshuffleTriggerStateMachine.java,runners\core\triggers\ReshuffleTriggerStateMachineTest.java,runners\core\triggers\ReshuffleTriggerStateMachine.java,4,0,0,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,0,0,3,0
beam,TriggerStateMachinesTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\TriggerStateMachinesTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\TriggerStateMachines.java,runners\core\triggers\TriggerStateMachinesTest.java,runners\core\triggers\TriggerStateMachines.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,12,0
beam,TriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\triggers\TriggerStateMachineTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\triggers\TriggerStateMachine.java,runners\core\triggers\TriggerStateMachineTest.java,runners\core\triggers\TriggerStateMachine.java,2,2,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0
beam,WindowMatchersTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\test\java\org\apache\beam\runners\core\WindowMatchersTest.java,C:\Users\publi\Downloads\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\WindowMatchers.java,runners\core\WindowMatchersTest.java,runners\core\WindowMatchers.java,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4,0
beam,TestStreamEvaluatorFactory.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\TestStreamEvaluatorFactory.java,,runners\direct\TestStreamEvaluatorFactory.java,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,BoundedReadEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\BoundedReadEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\BoundedReadEvaluatorFactory.java,runners\direct\BoundedReadEvaluatorFactoryTest.java,runners\direct\BoundedReadEvaluatorFactory.java,10,7,5,0,0,0,7,7,0,0,0,0,0,0,7,22,0,0,0,0,8,0
beam,CloningBundleFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\CloningBundleFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\CloningBundleFactory.java,runners\direct\CloningBundleFactoryTest.java,runners\direct\CloningBundleFactory.java,7,2,1,0,0,0,0,0,0,0,0,0,0,0,7,20,0,4,0,0,7,0
beam,CommittedResultTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\CommittedResultTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\CommittedResult.java,runners\direct\CommittedResultTest.java,runners\direct\CommittedResult.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0
beam,CopyOnAccessInMemoryStateInternalsTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\CopyOnAccessInMemoryStateInternalsTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\CopyOnAccessInMemoryStateInternals.java,runners\direct\CopyOnAccessInMemoryStateInternalsTest.java,runners\direct\CopyOnAccessInMemoryStateInternals.java,20,15,0,0,0,0,1,0,0,0,0,0,0,0,19,59,6,1,0,0,20,0
beam,DirectGraphVisitorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectGraphVisitorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectGraphVisitor.java,runners\direct\DirectGraphVisitorTest.java,runners\direct\DirectGraphVisitor.java,9,4,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,0,9,0
beam,DirectGroupByKeyOverrideFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectGroupByKeyOverrideFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectGroupByKeyOverrideFactory.java,runners\direct\DirectGroupByKeyOverrideFactoryTest.java,runners\direct\DirectGroupByKeyOverrideFactory.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,DirectMetricsTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectMetricsTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectMetrics.java,runners\direct\DirectMetricsTest.java,runners\direct\DirectMetrics.java,6,4,0,0,0,0,0,4,0,0,0,0,0,0,4,10,0,0,0,0,4,0
beam,DirectRegistrarTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectRegistrarTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectRegistrar.java,runners\direct\DirectRegistrarTest.java,runners\direct\DirectRegistrar.java,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
beam,DirectRunnerApiSurfaceTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectRunnerApiSurfaceTest.java,,runners\direct\DirectRunnerApiSurfaceTest.java,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
beam,DirectRunnerTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectRunnerTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectRunner.java,runners\direct\DirectRunnerTest.java,runners\direct\DirectRunner.java,25,3,2,0,0,0,15,0,0,0,0,0,0,1,4,14,1,14,0,0,22,0
beam,DirectTimerInternalsTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectTimerInternalsTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectTimerInternals.java,runners\direct\DirectTimerInternalsTest.java,runners\direct\DirectTimerInternals.java,7,1,0,0,0,0,0,6,0,0,0,0,0,0,3,2,1,0,0,0,6,0
beam,DirectTransformExecutorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DirectTransformExecutorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DirectTransformExecutor.java,runners\direct\DirectTransformExecutorTest.java,runners\direct\DirectTransformExecutor.java,9,6,0,0,0,0,8,8,0,0,0,0,0,0,0,3,0,2,0,0,8,0
beam,DoFnLifecycleManagerRemovingTransformEvaluatorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DoFnLifecycleManagerRemovingTransformEvaluatorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DoFnLifecycleManagerRemovingTransformEvaluator.java,runners\direct\DoFnLifecycleManagerRemovingTransformEvaluatorTest.java,runners\direct\DoFnLifecycleManagerRemovingTransformEvaluator.java,5,3,0,0,0,0,4,0,0,0,0,0,0,0,4,14,0,1,0,0,4,0
beam,DoFnLifecycleManagersTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DoFnLifecycleManagersTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DoFnLifecycleManagers.java,runners\direct\DoFnLifecycleManagersTest.java,runners\direct\DoFnLifecycleManagers.java,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0
beam,DoFnLifecycleManagerTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\DoFnLifecycleManagerTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\DoFnLifecycleManager.java,runners\direct\DoFnLifecycleManagerTest.java,runners\direct\DoFnLifecycleManager.java,7,6,3,0,0,0,7,0,0,0,0,0,0,0,4,11,0,1,0,0,7,0
beam,EvaluationContextTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\EvaluationContextTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\EvaluationContext.java,runners\direct\EvaluationContextTest.java,runners\direct\EvaluationContext.java,12,6,2,0,0,0,2,11,0,0,0,0,0,0,11,35,3,0,0,0,11,0
beam,ExecutorServiceParallelExecutorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\ExecutorServiceParallelExecutorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\ExecutorServiceParallelExecutor.java,runners\direct\ExecutorServiceParallelExecutorTest.java,runners\direct\ExecutorServiceParallelExecutor.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
beam,FlattenEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\FlattenEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\FlattenEvaluatorFactory.java,runners\direct\FlattenEvaluatorFactoryTest.java,runners\direct\FlattenEvaluatorFactory.java,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0
beam,GroupByKeyEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\GroupByKeyEvaluatorFactoryTest.java,,runners\direct\GroupByKeyEvaluatorFactoryTest.java,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
beam,GroupByKeyOnlyEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\GroupByKeyOnlyEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\GroupByKeyOnlyEvaluatorFactory.java,runners\direct\GroupByKeyOnlyEvaluatorFactoryTest.java,runners\direct\GroupByKeyOnlyEvaluatorFactory.java,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,ImmutabilityCheckingBundleFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\ImmutabilityCheckingBundleFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\ImmutabilityCheckingBundleFactory.java,runners\direct\ImmutabilityCheckingBundleFactoryTest.java,runners\direct\ImmutabilityCheckingBundleFactory.java,8,0,0,0,0,0,0,7,0,0,0,0,0,0,7,20,0,2,0,0,7,0
beam,ImmutabilityEnforcementFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\ImmutabilityEnforcementFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\ImmutabilityEnforcementFactory.java,runners\direct\ImmutabilityEnforcementFactoryTest.java,runners\direct\ImmutabilityEnforcementFactory.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,0,0,3,0
beam,ImmutableListBundleFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\ImmutableListBundleFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\ImmutableListBundleFactory.java,runners\direct\ImmutableListBundleFactoryTest.java,runners\direct\ImmutableListBundleFactory.java,15,1,0,0,0,0,4,12,0,0,0,0,0,0,6,20,0,8,0,0,12,0
beam,ImpulseEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\ImpulseEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\ImpulseEvaluatorFactory.java,runners\direct\ImpulseEvaluatorFactoryTest.java,runners\direct\ImpulseEvaluatorFactory.java,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
beam,KeyedPValueTrackingVisitorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\KeyedPValueTrackingVisitorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\KeyedPValueTrackingVisitor.java,runners\direct\KeyedPValueTrackingVisitorTest.java,runners\direct\KeyedPValueTrackingVisitor.java,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,2,0,0,7,0
beam,MultiStepCombineTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\MultiStepCombineTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\MultiStepCombine.java,runners\direct\MultiStepCombineTest.java,runners\direct\MultiStepCombine.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,3,0,0,3,0
beam,ParDoEvaluatorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\ParDoEvaluatorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\ParDoEvaluator.java,runners\direct\ParDoEvaluatorTest.java,runners\direct\ParDoEvaluator.java,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,SideInputContainerTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\SideInputContainerTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\SideInputContainer.java,runners\direct\SideInputContainerTest.java,runners\direct\SideInputContainer.java,17,7,8,0,0,0,9,13,0,0,0,0,0,0,13,58,2,4,0,0,13,0
beam,StatefulParDoEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\StatefulParDoEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\StatefulParDoEvaluatorFactory.java,runners\direct\StatefulParDoEvaluatorFactoryTest.java,runners\direct\StatefulParDoEvaluatorFactory.java,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0
beam,StepTransformResultTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\StepTransformResultTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\StepTransformResult.java,runners\direct\StepTransformResultTest.java,runners\direct\StepTransformResult.java,5,0,0,0,0,0,0,2,0,0,0,0,0,0,4,12,0,0,0,0,4,0
beam,TestStreamEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\TestStreamEvaluatorFactoryTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\TestStreamEvaluatorFactory.java,runners\direct\TestStreamEvaluatorFactoryTest.java,runners\direct\TestStreamEvaluatorFactory.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,TransformExecutorServicesTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\TransformExecutorServicesTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\TransformExecutorServices.java,runners\direct\TransformExecutorServicesTest.java,runners\direct\TransformExecutorServices.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,6,0,0,6,0
beam,UnboundedReadDeduplicatorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\test\java\org\apache\beam\runners\direct\UnboundedReadDeduplicatorTest.java,C:\Users\publi\Downloads\beam\runners\direct-java\src\main\java\org\apache\beam\runners\direct\UnboundedReadDeduplicator.java,runners\direct\UnboundedReadDeduplicatorTest.java,runners\direct\UnboundedReadDeduplicator.java,3,3,1,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,3,0
